serial_number,used
FEDC2DD003C3,0
67A07433F0D6,0
614FD312393B,0
EEC8B5E02548,0
6FB4C39471DA,0
192AF172EDF2,0
B6E399E861B6,0
3452D239DCAF,0
716EF11B5980,0
168448CB62D1,0
1E8AB7C2615D,0
49721F244F3C,0
ED0FE05F2627,0
63FF107842DC,0
9747DD8DC0F3,0
C24B612AE278,0
870967234C02,0
C1E8105515F6,0
A0A952E8184F,0
4432C1E8577E,0
2FBC00F32BA7,0
D099FE8B24CF,0
E1F45808B5B5,0
857A40F8A323,0
858C9272A3F3,0
2DABD57A3022,0
09C6264E0C19,0
5D7CE38CD882,0
0C401669BAA5,0
2C81B9895E55,0
E0018F0B0F0E,0
94544E18BD46,0
33AC13B9E061,0
03778390968B,0
F42ACA12F79F,0
763CA6CBD86D,0
27303A88FA60,0
5305F568F4B4,0
489FBA04BD3A,0
FEA2B4B601E5,0
E9A5ADFF86B5,0
C0AB8627A85B,0
2B64CF025484,0
5216FFBCF2CA,0
FFFBF2C2C5D6,0
2CB113701247,0
0BDA2D578ABA,0
30C525EDDFDA,0
F25E178F7F68,0
6FB12BCC927D,0
431C85CD5D6F,0
C76C89D3935A,0
AC2561F0DB8D,0
83F7CEE2260C,0
FE80A39C44B0,0
0ACDDA8C7B81,0
0C62991C4743,0
5117679A7832,0
2AFA82C4FE5A,0
E79A63714634,0
CE96D8197CD1,0
3790886096B5,0
16F0672E9870,0
A9AD992676E7,0
496199AF34B1,0
9A7FDDF3CAEF,0
C317A1382DE1,0
574F7FFF857F,0
0D8E2716E564,0
3531BD893679,0
EC78DE7F719A,0
E7B30A77417E,0
DB99C3851084,0
C4F591C99A50,0
1D11E5090C0D,0
88DF917A3152,0
FB8C0563BEFE,0
0B465CF86B39,0
5B3E9EBDB8C0,0
2460FF64D6DA,0
CF115011F6B7,0
7FEDEBDA2E0D,0
F3CEF8AD2DA3,0
F50C178F950D,0
B61237E135B6,0
92E2DC6BE833,0
BC04416CEC50,0
A457ECF766D5,0
67E22D8B2001,0
DF1422AC98D1,0
9C4DF18F5D10,0
B5F32E86E7A1,0
DC880984DF83,0
D6D73CDC3659,0
E965AFF37753,0
46E764E5869B,0
7B8B1D5DDDA8,0
76908108C0F2,0
C531E886A19A,0
DEFE28DE31EB,0
661D002E5B5A,0
95F3EDF09621,0
9A95BB997E05,0
565CE5D37F86,0
587311614D74,0
FE86FA43EDDC,0
1BCC619519CE,0
12D3F988FDE7,0
945BCA59F162,0
1A3945708EE0,0
E5C0662A78ED,0
9EE6CFE14253,0
2E6F1EAC3A78,0
AE7B4D1BFF3D,0
62392B3C38C5,0
AE9DF627955A,0
DBC3DB6C614E,0
F07613916FBC,0
3D702BADF7F6,0
1761F681FFFD,0
D4EDD1A6545C,0
1DB773A1F6E5,0
B70EF5DC420D,0
718269957430,0
C29265CF5DA0,0
34D383DDDB0F,0
BD0B56B1A7B9,0
E221D218404A,0
E62B2D4711F8,0
D4DA2B3ADE6B,0
0D3EECB0219A,0
D8341EB30F9A,0
AE1474F278F8,0
6179ECB4BAAC,0
57BB654DBCB5,0
FC64C1265B1D,0
122B2B776996,0
A1DCCC873B2E,0
A99463D3BE96,0
84E6CE5528EC,0
042B112CC591,0
07BE2511CC65,0
3E93CE3972D5,0
617FD9EB766D,0
AD5243FF2915,0
4F178DF52221,0
D0BD68ACBFD8,0
F1E097CDE8AF,0
0365F4AB368B,0
73C53D3EBFBC,0
178A7EB389F2,0
8CC0DD07DB15,0
879DFC15B704,0
406022D86B43,0
2187AFC54A53,0
1BA041C55942,0
F45C3953B08B,0
F63B7D1BB7BC,0
5DD579DD7992,0
FD0BBDE391F7,0
AB87A25B84D4,0
DEFC882754AD,0
654CABB1D6CA,0
0D27891DF5E5,0
B6B193A2FD59,0
EDAC7A639479,0
EFA82818D15A,0
AA5F285809D3,0
C11355482823,0
263E42D40CCD,0
AD9FA93D0393,0
A164339F5218,0
E52F801F56DA,0
5DF2C6BDB309,0
124D984CD309,0
782E5F3C7764,0
7965115137D4,0
79831D8693F8,0
C109ABC7823D,0
8BC6C143A263,0
42A9C2C5E1F6,0
776A8D68DC16,0
40A34B2CA45F,0
0257FA8A2789,0
89B760223E65,0
9272150BA41C,0
F6EE88E32478,0
D4E55AD3B85A,0
86788ED5E0D5,0
0FB91B3AEBD7,0
393585E2AFD8,0
3BF2D4CB6E25,0
9C7C4EBEDD46,0
B7DEBF27C457,0
5763B1EA3164,0
0F56D0E96F13,0
74A2A1037851,0
E9E814615B89,0
6F269C7555D4,0
A383AD26BD8D,0
20BFA9670A1D,0
5EDB055893F3,0
0F76F8366AE4,0
643947C9F5EF,0
1687B40F3D3E,0
BEF884441B76,0
7A0508A732F6,0
7ACBBC6B301D,0
D34336A248D2,0
9EEE241B386B,0
6B059327B804,0
BB962B77B8B0,0
9E6AA1736A39,0
32DE6BC3D22C,0
D4EE1909A684,0
F61F32E619D4,0
52237B220205,0
16E464F2B8E8,0
CA3250BE4B38,0
C380FD5AFCA0,0
626C8A5B28B5,0
11FAC84BF190,0
C4C4C8323228,0
75EBFEE6E6CA,0
2969D2FFB5C3,0
C379E1754C98,0
5861FAF2A169,0
3B6023B129E1,0
C408130697D5,0
0998A5ACA4A6,0
DFA43B295590,0
9037673FD22E,0
D0136F601B0C,0
74AAB01EA97B,0
9D310F8FAFC5,0
B772746652F8,0
661CCE4552BD,0
D40A2C984DCB,0
524BF141DA57,0
D23AD1ED35F9,0
22E09371C0B3,0
B089B5459D37,0
6388F7502447,0
563C99EEB3CD,0
5766A6CDAB0A,0
0CDE9CDDE21C,0
B40888D21746,0
78C7F8B3A5A7,0
15901D34D2C9,0
E5C11DBEB453,0
A48F04032000,0
A804AE98AE23,0
1AA83C016086,0
26A1FF974EC1,0
E864A15B7CFC,0
10985C941918,0
506E48BEFA99,0
AC9BCE6EC2F0,0
F4435B84F058,0
E1D0D0761466,0
E33834F1CD9A,0
DD18D936A48D,0
606BF612348E,0
29E8B96E8B16,0
1FD6A0AA92D8,0
D4ECE97E18CA,0
DF6291870832,0
133E1498A31C,0
5107265C2E28,0
F91E93B39C37,0
2F8DB7317F8F,0
65F3E47ECCD6,0
AE4D14A1C817,0
C1B795FD153A,0
2E2BBD896004,0
7D252704D876,0
1FB6037036D8,0
FA7691D70598,0
69E39554E1DF,0
6F2B427D1E63,0
893053C67633,0
C063F2B1ABC1,0
4FC91E293DEB,0
D6524DA36FD0,0
4CEE296E4A98,0
D6D245B3B52D,0
79DCA80D936C,0
49C4F9C05224,0
41D1475DD576,0
B33DE4490E54,0
E006BE558D4A,0
0CF902B9C012,0
DFCC69E048A2,0
FCEC0BC5CDAA,0
D1D80ECF4583,0
D7786C847351,0
307DF57AEC69,0
6EA354148B46,0
875757AF9D10,0
9A76C0ECDE92,0
DC24FE8F360D,0
36899FE2F4EB,0
EF9443C2C084,0
03B2FCA06502,0
EF8875DFAB33,0
AD84669E4290,0
2294F8EB2922,0
A5A6845DDD7C,0
B64B1F442453,0
5694360D2E5D,0
0D10582FE423,0
28B3D777748C,0
8B53950846E0,0
16F1FBA008BE,0
DB6EB88C4043,0
E6CE277F8AF9,0
B909050409CD,0
C5534EDACC45,0
8A195BEDE810,0
64526A5ABA7F,0
948A606CB1ED,0
AC810B858A5B,0
657EA994BD74,0
7653C0F8C2CA,0
6EE68FDED9EE,0
FF21A64E8E89,0
27B7C5B2D89F,0
C918A73112DB,0
8DA2F397D687,0
D5E883CBD147,0
97B5FDA15A68,0
044991CDF531,0
A2479D0F8300,0
ECECEE23B811,0
ECA2A13BDBA9,0
57F76687575E,0
3F15C4A54F13,0
F8FB1722DD9D,0
71BA4D0F309F,0
EAD1646979A2,0
3D021615686A,0
345D86F89168,0
4A9B928A916A,0
7513E1E275B3,0
771C08126113,0
E21A1DCAC132,0
0597C4E46330,0
5E6E56C25C07,0
7F1A20B7FC05,0
DC87C887808E,0
BE27E90D5404,0
087CACA52CC4,0
470C3C6D473F,0
4E8E43AE8F02,0
93AA533C2C57,0
2EE9D349EB9D,0
5A501855D88F,0
B28B7100F80C,0
A610401AE7FF,0
2CEBB503B885,0
90B76F71217F,0
9087F33B0924,0
170EE8814611,0
F217C950698B,0
061045E47317,0
E24D428EB28B,0
487A2589AA17,0
0A1749377D96,0
9EF39FA093AD,0
B0A48A8AA0B6,0
D751B1EF359B,0
9A398560B21A,0
E3EE7DC63606,0
E979C7E4ABE2,0
1DA4747203C2,0
42C2F61F1591,0
56D74FF45363,0
C49071CBA293,0
C7A8D076A455,0
4FFFA6A8D656,0
33DDE451F493,0
1A2D42398CA5,0
70C4D3EDC474,0
42CE5436C124,0
401C07C44A7F,0
4E0961C130E2,0
40116E115606,0
8DA257B8D543,0
69903F26434D,0
4CCCB073CD16,0
945FDDF04885,0
1447E6A9A7F4,0
FC2A53D9F17F,0
7175A423EF3F,0
05619874298C,0
1DF63DC6E613,0
E81F3790782C,0
900916BE2846,0
9F0428AC6D77,0
7F3F0F5DEF96,0
86F4C9AA9BD0,0
82FAC70BD387,0
FBCF97953834,0
FD83200EB89B,0
393F49774F6D,0
DC378A78F255,0
34612414CDAB,0
FC9423BDFF5B,0
E29911802DAA,0
61766EC5AECD,0
5BE03371CB5F,0
3B5985BE36B3,0
42951A7ED58E,0
0C2023A4D120,0
1FF58B7989BA,0
200546F6ED36,0
1CEAF6FF8A58,0
05713F847E3D,0
F25418424822,0
76460F7F1827,0
B7AD7168AB7A,0
C274B3AB2B59,0
95F85285B524,0
3D72B83FCE5F,0
ED8C371F86CE,0
5414BF9D9DEB,0
22C7132DF0B0,0
137105E7AD1A,0
4C59B7B025F6,0
67CA91012900,0
7A497869BF92,0
BE188770DFA3,0
27227505C138,0
FC8D6137E806,0
DD5524C7275D,0
0E6F12576E51,0
1D69A485D381,0
150215A121E2,0
4EAFB475CBCD,0
2A67EEE4C9CC,0
342F57D66A87,0
A97A4CA4C915,0
EBC606F34D0D,0
489B1D5E0873,0
B892E85285E9,0
D1D5DF66A57A,0
18406C3B1207,0
92176C8C276B,0
93FF51E279BF,0
D9FCBD013912,0
7BE411474D8D,0
FE101210512D,0
37FDF2826527,0
ADB3EBED9706,0
0C714AC8486A,0
EB1FAA5B6B5D,0
FBF2C85E10ED,0
0540040B60C3,0
FE4729EB3AAC,0
9A1D2E729C77,0
D60B8E356E44,0
5D23EAF168A7,0
B616D7BD6224,0
1F57FAF7FEF0,0
9AD07DF1AFD8,0
B612DEC58C99,0
7E70C9BB6E1B,0
816D89265EA6,0
7745743A672D,0
75AE133B0F6A,0
719FF42B8B1A,0
3991EA8CA8CD,0
940C8103F881,0
E2595224A16D,0
54FF3694BDC0,0
A958A3503D43,0
95DA117A2D8C,0
A4BAC310D849,0
4BC943C1A9C5,0
5C2CC6DBD68A,0
AEBF29851F88,0
7AB6C222E2DA,0
575D2D48F186,0
5ADACA0815B4,0
707E3CAC6831,0
F71D10D6EECA,0
9B0DE1A05A4E,0
1C6AA6D6E2F3,0
C0A628621BE9,0
481F0D706741,0
65C388C4D5B3,0
DFDD36BCAE69,0
880D9983C4A5,0
77819DB0141D,0
963D04864FA2,0
FBA602EDEE0B,0
DC57D216A62B,0
EEFE22AB1BFA,0
A34D724A2362,0
B4F14FFD5143,0
BAA254D58D93,0
E637ACC77CA3,0
842464CA492C,0
C3E82B01B3CB,0
0D030E8D92A5,0
D74DFA5267C8,0
A92E3AEA6935,0
08DA06E95B13,0
1D1D7ED85538,0
24930C4F90C7,0
93E35A31227E,0
9C373E1F381E,0
7CBA6AFEDF44,0
FC5D8C8DD4BB,0
CB782A5D3651,0
CDF49BC9A8FB,0
0AB6CCA7E424,0
31F13C9D1247,0
7757D12E17D9,0
1F56E2C5F23E,0
ADF389C638BE,0
6B4C0512B1D9,0
81FEC5A71966,0
F526BF4EF8C3,0
EA34AD488421,0
1E9A6F4F5949,0
75033B761B13,0
28F645F84942,0
4DA778C0A321,0
CD40A2276F1E,0
E9AB3874412E,0
6F2CB046D7C2,0
172158C76ADA,0
219366816F69,0
44C7D3F239E2,0
5EB9D824C8CB,0
C676F31B248F,0
7557CC18F531,0
A64B327CC3E3,0
A52758BCB903,0
0559D3CB15AC,0
7CFC3024476A,0
E946E661D794,0
355BC72ABD07,0
5A8B220C9B03,0
2E158AA0FAAB,0
CEDED7839609,0
37888684F315,0
337A0FE84E49,0
3EE798EF02BC,0
CB9313DF6384,0
41577D8A3692,0
5B36593FA631,0
9C267415EB75,0
13D1B29F9F46,0
0853A90F1821,0
3BE4FA506A61,0
73293910BEC0,0
04D61AE6EAEA,0
D5FC8175635F,0
733B6BAB0448,0
0C0FBE64FF79,0
0CF87AAF7297,0
855B4BE14FC5,0
58B5722ED42A,0
12F5064703EF,0
02479E5902B4,0
70C3ED86D227,0
897EAE5A391D,0
62F05C8B049D,0
3FCBD73F840B,0
60715C67BBB3,0
EA685941EDEE,0
B57F6ADBBE67,0
1C7C2F1C003E,0
4D901200257D,0
93EDD07AD877,0
499222FE75F5,0
CD2448049BB5,0
4CAEB79B674B,0
B0098BCE9B2E,0
053F41F737B7,0
3BEA19DBBF01,0
79C520147AEC,0
485F95ED1425,0
1FDC907D076E,0
4756ED6403C2,0
9AA61D1E6BE0,0
60FF1E71EE4F,0
3E3C09C88C9F,0
B79B2343EDD2,0
9E68DA29D328,0
99E586F7B202,0
63D5C06BBD13,0
A7AD80482019,0
0F4B998A1540,0
AA9C5E4AA3FF,0
A62A2F118DEA,0
F9E511AE8DEE,0
4DDDF7E61024,0
AAEE474B3A9A,0
1631EE3C8E94,0
4D825CC2EE9F,0
71F98F9EAE83,0
C463E6A2507C,0
2389AB763279,0
1735B12D1250,0
3D94A8481D7A,0
BE0A72BB9496,0
1FBE4254C53C,0
E64B95398AD3,0
AEFE55D03728,0
54444D5B185F,0
B9E2655C27BE,0
6FFFEA7E64D8,0
1A01234B4A7B,0
31EA3A93C28A,0
CAFD3FE76595,0
DCDF829566A2,0
CBFA1BDE9D3D,0
7B9D16364DB9,0
C75811799C5B,0
500C51F63A3A,0
40C5212708F5,0
480AEC411E99,0
4988FEF80AEE,0
435A4EAED5FD,0
E97DA09A9AC8,0
B7A1AF964C7E,0
0CF1A59BAB8F,0
870A29ECCD97,0
E10F22952DEC,0
DB3A537F1ACA,0
9A764FC4F765,0
7D64E0AB2141,0
4A2575D67F9E,0
341A0895F468,0
4FF14D54460B,0
814E838C841B,0
1C7764B6F7E0,0
1103F7F4AAB3,0
0360EF65F2B9,0
D442F828B167,0
D17085DA02CB,0
E132508426F2,0
EC659D5659C7,0
795AB5605212,0
4AD117B22001,0
5F97C9017498,0
2063A9AD5416,0
089ACD75AAF9,0
40B52DEDDC46,0
3E7E4FE0FE1B,0
F7464009C5A0,0
F2364EB997FF,0
5C2E93E9C1F4,0
2A1A0233B02B,0
6D7E92B63C7E,0
86146E0354A0,0
8A1AF04198C5,0
BD22A5316EFA,0
FFB4B61C2570,0
73265D746328,0
BD415215F1D5,0
67153C187E45,0
B310872337A3,0
DCDDB560D59E,0
7B9E2D12CB64,0
5B22991A2146,0
627E26F6A05D,0
7818814126AC,0
8E88055624BD,0
80AD2908067A,0
DDDE4F65EF40,0
F98B239B6DE2,0
04BC3BBF2258,0
A35ECC9D4D60,0
D373469B4AEB,0
F861FAF08050,0
97D38BD0669D,0
CB9BCDA48CF0,0
8ECF74FC6391,0
AB88C16137C9,0
638495300CA4,0
5399D38784FE,0
2256C203BDBB,0
BF330F851BC1,0
27B03B9F53E8,0
3588D00B5AAA,0
4F2C9FC28AE2,0
FBD13AFEAE3D,0
95C140180FBF,0
719947FCDAD6,0
A3DDE1A3B536,0
8A308C6DC3A2,0
6C5E7A86AAEA,0
53A76B146965,0
E24F17281DCB,0
170E1EBE93FB,0
7B6C13C85189,0
602D90E0C2DB,0
4EF2C23F2F4F,0
11E4DF666649,0
F37696676367,0
4D0DB84B0FAB,0
C8E464B88AA7,0
2E4AC9A4B289,0
7A6A7F3F5FC0,0
7B3556041FBC,0
E1C17BFA5B71,0
F0239BD42C2D,0
6216D47318B5,0
0FB2468CADDB,0
8AE6742889F1,0
5C86D2F13122,0
F40966A7C6D2,0
CF03EABD4D99,0
5F08BF594873,0
68B98F0A442C,0
87CD9B969AA6,0
07A4D52ABC17,0
1F2DF3F7114B,0
30C2EDC8A19B,0
70C3182A663C,0
B0D3EDB3B05D,0
ADE4CE2C47E5,0
88D57EF0DD54,0
94F17CE6C9A1,0
CB4056DE4C1D,0
9085B7872BB8,0
EAAED200BADB,0
9610D867AB46,0
0E88F45C1E19,0
22E0C74B4E3F,0
8E4533AFEF21,0
4D6DF39393A6,0
0615E14B32F8,0
997A0A49CAB6,0
9A14D1088B7D,0
B038F32201C6,0
72E4A30F7E32,0
DADD5400F745,0
4C95CFDEB570,0
38CFD3FA3827,0
D4BD43B0AAE9,0
73C661813049,0
CFA87D1ABE49,0
11FFF5B81CC4,0
3F1609B6B804,0
2E46BA204EC1,0
4381FA4FA3C2,0
1280C2216E79,0
B8C75D6BCA3B,0
C5435C0E921C,0
9DAC7EEB05E1,0
3FC1A4FDE6F7,0
D1BEB917EA2B,0
51AF88E713F7,0
180214A5EA45,0
0D710A212A6F,0
A256D25F8DAA,0
19E44A2D1C59,0
E5EB66DD6FD0,0
2B37771A3B06,0
93AF9E622925,0
2199A384B747,0
7C25B1435A25,0
9F70543F3B86,0
33C1F38130DA,0
275EAAA9997F,0
3557B50689D8,0
FB431EB7BB80,0
6EAAA5DBE18B,0
0AC4EBEFDE5E,0
8EBCCB981BAA,0
09DB172A4671,0
FAF474FA02F0,0
ABF0AA9C44F4,0
EE685422FF63,0
D5ACC25A4275,0
DC06BCF50532,0
63C1E088A2E7,0
C7F62A9476C0,0
D0B332C35F4F,0
E86A22EBDBA6,0
A9555EE8A9E8,0
47FC739857E7,0
74C561D1BCF4,0
5CE25C12F870,0
D792A8D91A20,0
449AE02D269E,0
B139757A18D0,0
98F538EB9AFF,0
47C2085FD2D4,0
73C708542E30,0
9B6C499B5D61,0
A431D13560A2,0
8FE15072FE32,0
450D6ED73CD2,0
473883D791D4,0
306DCBE39DB1,0
CF12BBFF467C,0
E4E7FB6784AC,0
20129ADCC4B0,0
D7BC8C471497,0
F9061600B169,0
CEA25335EBF1,0
639741C9356D,0
7A50215D1DDB,0
7CC52864685B,0
2979E00D0378,0
CBDDB3230DB7,0
F43176722F92,0
EE384C9B92A0,0
B3CDFD768176,0
D239CC5B26A2,0
9359D26B2BC3,0
BE9D24B1D15D,0
EDDC27E06415,0
0770E646A679,0
430A2705EB25,0
E53F3B6DEC58,0
7853C045685C,0
2109315B14A7,0
F9BB1D408549,0
087F6BE927CA,0
B5FE2D09ADE8,0
589B2B5EE95E,0
EBBFCA66865C,0
544AC487C177,0
DC5172671A7A,0
6388154A2B60,0
2D90DB39E2A7,0
77120681438D,0
848D986D432E,0
93AD4BA57804,0
86A4891144B6,0
616A207107F6,0
3E03901162EC,0
80924F928EA5,0
6E47E1A51E09,0
80BBFD5BAFA3,0
A99B9B0FD5C6,0
EE91EF0C1167,0
D724864A27B7,0
5DAA3B42826C,0
7A80201AEF05,0
5E1DCAA27832,0
2CF4F9028A8A,0
B77F13ACB676,0
A64799B823B5,0
F536F1C6588E,0
4CD6EDF34F25,0
B65C447FB065,0
49753F2088F5,0
089B02BA032C,0
853B6B228007,0
C28C4FB13F38,0
A0244B42C3F8,0
2BFE2E7539F5,0
83174E1003C9,0
250F6D4797D9,0
5970AE881854,0
9162AB68DFAE,0
EB7EF5C95497,0
AD671A43A6A3,0
8115CB8D7865,0
24DB98E22648,0
2D66154F7994,0
C9D6803A3C3C,0
EF8B584EACD4,0
BC3B2787940E,0
40B0BC13E13A,0
653DA9ECF941,0
EB18785385E4,0
B9CBBAFF8229,0
B956551CB5DF,0
8FAFE22B25BE,0
5EA1F9550F38,0
7E65BEBF1A97,0
470E9D083198,0
7E3EAEBC84A1,0
DFD5648FBC99,0
FF9301FAD5C6,0
6B8CAA2221C7,0
33BBA17E4170,0
3D865C2CAA85,0
4FB7E6D44162,0
C730A07F2E78,0
0C239BF78A62,0
29A80BC791BA,0
458D76ED2D34,0
51676CBB83D8,0
C4F17A0F8B0A,0
53D45C951373,0
B3406740E411,0
9BD0EEA85E56,0
5729B2A37FE2,0
03EC3A3D00D2,0
C548DF56B426,0
3A48584D1FD3,0
E5258DE6CD8B,0
0C6A2659BA9D,0
9C8A814D70D4,0
1E98324724A9,0
12A5A6DA698F,0
A40BD600C5F2,0
831E0C4CF6E4,0
2A84083D3307,0
79A837C5F92A,0
845D644DF325,0
3DBEBC0BF9AF,0
C63F10F815F1,0
CD31E7C31C09,0
AE1667268345,0
D2752E639A80,0
5499A272AC90,0
394270B7F6FD,0
4E7C8274D457,0
1B66DB4581BE,0
BEF9131A6241,0
FAD7C2381A4B,0
410E52B7A504,0
18311D34ED7B,0
154C4DF1583B,0
33216B951B71,0
F2DFAB2C9881,0
553F746E9D01,0
E3474DE22664,0
869B9A834DCF,0
8CA8FD0B2418,0
D4BEA76EF69F,0
90DB59FAB794,0
18AB3823AFA0,0
5F3D890E5603,0
519AD1D755DD,0
B5B4B619E6DA,0
E3B2758355FF,0
F9ACE0F9FF31,0
016A8AB56C86,0
393F4A429D2C,0
750277DCCF9E,0
CB1B0A7604C8,0
984FABBAE8F1,0
12F3D72AB8FC,0
6BB0593BC6D4,0
EC4D0948DC8B,0
CB26AEDEB52B,0
EDE61DA3CEF2,0
4DAA0FD2DDDD,0
54971652B159,0
86A533F64949,0
DF4A80B2FC48,0
3CEFCD0FD7B0,0
F67D75F5FB26,0
EC9324481B1B,0
7FF6965D0481,0
A36AF45F3485,0
26DFE0119742,0
83C93051B7A3,0
BE6997B2BCA0,0
1E19C5A39F33,0
42309D202D98,0
536528EF7D7E,0
33F873B07132,0
3FBBECA3CF9A,0
FACCCC5FCB9E,0
0EDBEC255CAB,0
B397D729B305,0
EC7FE5802EAE,0
85624F04F137,0
7FD2871B57E3,0
4B1A49675548,0
1B71FBDDCF26,0
06F6EA189619,0
C5736D38088B,0
AC10F74C3A2C,0
63ECC8D0F65D,0
29CD74A3D1E3,0
29DB3094DBF0,0
DCC311503915,0
A048862A4777,0
5568FF0FA6CC,0
A667A6E51306,0
FC7EABC01D85,0
6E4342C20218,0
73570DE77FA5,0
58715722A221,0
76A9BB0B5DEB,0
BB8E176A67C5,0
76F9A2276E77,0
951EC4A38813,0
F515D9AE02C7,0
BC63D724AC1B,0
03CC9E80E345,0
FF320D340C43,0
2E01CEFA6440,0
DF33934C616C,0
94A541EA9C81,0
85B1A95E43DC,0
804D9CC79FE6,0
9ED128BFDF9D,0
2C9265E78B09,0
F45A228EF3EE,0
A43974C2E40F,0
55F16839A453,0
8F8A2BF6D571,0
2D0743592BD6,0
184F828F2E85,0
DD3E439B688A,0
38A2A7EA7FF0,0
EB2A39579CAE,0
0B2304F9D2E8,0
653FEA10742B,0
BD27655461D9,0
114BDE15E691,0
2021DA8A580F,0
7D9EBAD12E5D,0
946B0AEEAEF5,0
9213FEB5336F,0
B42E9687B489,0
1EEDFF62D9A8,0
C815F1902DDC,0
E16726A446B0,0
617F4AC65F97,0
4E7084F579C6,0
16539746E33B,0
A7810D1F9609,0
FBCC3B969EFD,0
B3E0C0CC4501,0
2B66A30DD05F,0
048A6AC0E2BF,0
24CCA906E9D8,0
252B58918D2E,0
FE1FF9D3E740,0
5A9F36EF3CF9,0
CB85DC56844C,0
F298FAB1010F,0
BECCFF9DEDD9,0
6AAFF96633D6,0
8C24376AF09A,0
AD0ACC169468,0
8DA56ABAFB17,0
E6735EA4EF9B,0
76E2F7A133D3,0
BAE93494AB7D,0
F34510F3AF17,0
B4E5E29D8E30,0
CCE7F0083286,0
2E77C9403259,0
6029AF943987,0
BD851D11CFEE,0
894F9669C190,0
AAE2680865F8,0
9E25D82C9036,0
3ED1804C41D0,0
44D0AF17A854,0
19E23785BAC7,0
C150ECAFC127,0
3584E2222CD7,0
B97F1CE2F24A,0
745430994E87,0
2D0393EF2493,0
A055D956E671,0
6C59C44B03DA,0
535D0352B30F,0
EB874DC78FE9,0
8BDF0D865634,0
B094EE295273,0
F95117413237,0
C2C68BF9592C,0
99CC200BC3E8,0
6869E8EA8381,0
03CA9115663F,0
C579285D2246,0
27B1C05328C3,0
FA48D11D4F15,0
0D9BEBC9EA85,0
9AFB6C9196A1,0
D4AA394DACB3,0
4C8A5E29F94B,0
753D5BCEA8DE,0
9F6DD4DC4118,0
3C36980480EE,0
0DE371F64F42,0
14DEA91280D3,0
5687E5E9DE08,0
21011D203EB9,0
5A14801C1BBF,0
29E31524747C,0
4B7B70DA998E,0
CDED3552E698,0
3F73486AE2FB,0
D7A8C7F73556,0
061FB03FF68A,0
A100FB100449,0
B703998C58CA,0
20E3750CF983,0
E6A449F7FC7A,0
62104ACFCE6B,0
153BC2F5C54D,0
DFF672072254,0
932E102E53B7,0
AF9767FF9F7A,0
F1AE339CDB79,0
691B20FECE46,0
F45EA17CCABD,0
69D83EE1FCC0,0
93116A0B8D6A,0
D99B718032B9,0
A322DC3DC9AF,0
E49169952D36,0
7129175FCB0F,0
E2C9882776BB,0
0F1139213FD6,0
F316B715189D,0
698A633E2C4B,0
67D69D04B1A3,0
E4E436A7E9B1,0
0C7A2F6168BC,0
C053F72AEA13,0
D711A1CB3172,0
95C506AC9875,0
4B322CE2A8DE,0
52447E363079,0
9C9AB9820D69,0
BD7BA2197C4E,0
C105FB1B4CF1,0
55EC96B11A63,0
D596D6797C93,0
F3CBBC876A50,0
CB2C9D082533,0
1E448258BE98,0
C06FBBC34698,0
B31808D669A8,0
8019C5423BE8,0
C2B054163C5D,0
6CF632E9D1B2,0
8BA13325E5C7,0
29CC0ED4AD63,0
AB83D03EA05A,0
C2774CD421EC,0
6F288E5A5DA8,0
3737E3D24621,0
F719BEC29B49,0
EE6B3EC15B08,0
B8657AD69C87,0
DDE0866A6E98,0
FCE087C9646F,0
F48059638117,0
8B9B21FB2DB4,0
11EED297127D,0
C36F71C419C8,0
7FADE14029F1,0
9EA9CA95A3C5,0
075976131EE7,0
991D60F7AC34,0
02986C8C8F43,0
798ADB05FA26,0
B7DC658664CC,0
656543FE5D08,0
A04209A097DB,0
2EC16B89CD92,0
EF7AD78B9AC2,0
46EB269D03D2,0
8957070C897F,0
2F1424442919,0
FB489A4810A5,0
2B54BC37AF12,0
205D180FD577,0
DEC39A812790,0
4980B72D0319,0
2CDC0E237F3C,0
C3A2E6EACFD5,0
89DBB318693D,0
24B3FDBE2CDB,0
DA1083C52A48,0
353A1FCC84DE,0
04D4BFE9CD85,0
AC5B9C5366FF,0
1AD3D204D1C0,0
6D34DB83F80A,0
9A1A21789032,0
B7ED9DC0D0DF,0
568A108152E4,0
3CEA1F4D2224,0
72137AEE0A9B,0
DACCD04D044E,0
ABA6056C36A5,0
1653DDE14B01,0
E56F436570A3,0
9B7198AE0DAD,0
6D5775513829,0
62BF6DB8015F,0
CC8492251D8D,0
A825AF77A188,0
DCC869F8BF60,0
AB3FD74DC1E7,0
81F130C7A46D,0
F8CD24CFD92D,0
A36E5B762179,0
F0DC1D04E07E,0
FA2C16FD39EF,0
9C3BD6871A01,0
408061DF7467,0
5D54103360AA,0
AB4A6D6B2255,0
24ACEE521FC6,0
2D3B0B3369F5,0
1E727587E16D,0
9637030493C3,0
1BFB62586A89,0
39E941B6F048,0
0D7F4A503A01,0
0766CFC59534,0
C5082B56C882,0
6A4B0206A4DA,0
D45ED5C74F3B,0
FFDFC57F48C0,0
9B3FCF014933,0
860B337CD8C1,0
86589A894810,0
2AA8CFF8AB73,0
80A218B46244,0
B121AB0D2E67,0
1413072C86C0,0
77ED73B0266E,0
34B3766FEFEE,0
3E90C999D6E1,0
51F0FCCC8B29,0
